1743184280.232,-0.8370,0.6424,0.3939,-1.7762
1743184280.249,-0.8391,0.6363,0.3936,-1.7761
1743184280.266,-0.8413,0.6299,0.3936,-1.7762
1743184280.282,-0.8434,0.6237,0.3936,-1.7761
1743184280.299,-0.8454,0.6178,0.3937,-1.7761
1743184280.317,-0.8472,0.6119,0.3936,-1.7760
1743184280.334,-0.8490,0.6058,0.3934,-1.7764
1743184280.349,-0.8508,0.5996,0.3933,-1.7766
1743184280.365,-0.8531,0.5937,0.3933,-1.7764
1743184280.382,-0.8553,0.5877,0.3936,-1.7756
1743184280.399,-0.8575,0.5817,0.3936,-1.7750
1743184280.416,-0.8597,0.5755,0.3934,-1.7745
1743184280.432,-0.8618,0.5692,0.3934,-1.7743
1743184280.449,-0.8640,0.5631,0.3934,-1.7740
1743184280.467,-0.8662,0.5568,0.3934,-1.7739
1743184280.482,-0.8685,0.5507,0.3934,-1.7735
1743184280.499,-0.8705,0.5448,0.3934,-1.7735
1743184280.507,-0.8716,0.5417,0.3934,-1.7737
1743184280.532,-0.8745,0.5327,0.3934,-1.7743
1743184280.542,-0.8755,0.5297,0.3932,-1.7745
1743184280.566,-0.8786,0.5205,0.3929,-1.7751
1743184280.583,-0.8808,0.5143,0.3929,-1.7749
1743184280.600,-0.8828,0.5079,0.3928,-1.7742
1743184280.617,-0.8849,0.5016,0.3923,-1.7736
1743184280.633,-0.8870,0.4951,0.3919,-1.7737
1743184280.650,-0.8892,0.4885,0.3917,-1.7739
1743184280.666,-0.8913,0.4822,0.3917,-1.7740
1743184280.684,-0.8931,0.4762,0.3917,-1.7738
1743184280.700,-0.8950,0.4704,0.3916,-1.7745
1743184280.716,-0.8969,0.4641,0.3913,-1.7749
1743184280.726,-0.8980,0.4610,0.3913,-1.7752
1743184280.750,-0.9012,0.4520,0.3914,-1.7749
1743184280.768,-0.9031,0.4462,0.3914,-1.7739
1743184280.783,-0.9051,0.4403,0.3913,-1.7731
1743184280.800,-0.9070,0.4344,0.3912,-1.7731
1743184280.816,-0.9091,0.4285,0.3912,-1.7727
1743184280.833,-0.9113,0.4226,0.3911,-1.7723
1743184280.851,-0.9134,0.4165,0.3911,-1.7722
1743184280.867,-0.9156,0.4104,0.3910,-1.7726
1743184280.884,-0.9176,0.4040,0.3908,-1.7726
1743184280.900,-0.9197,0.3974,0.3903,-1.7718
1743184280.918,-0.9219,0.3914,0.3902,-1.7718
1743184280.934,-0.9241,0.3856,0.3904,-1.7718
1743184280.949,-0.9263,0.3797,0.3905,-1.7718
1743184280.966,-0.9280,0.3739,0.3904,-1.7716
1743184280.983,-0.9299,0.3679,0.3902,-1.7719
1743184280.999,-0.9318,0.3616,0.3900,-1.7725
1743184281.016,-0.9338,0.3553,0.3901,-1.7726
1743184281.035,-0.9359,0.3491,0.3904,-1.7726
1743184281.050,-0.9378,0.3432,0.3904,-1.7725
1743184281.066,-0.9399,0.3369,0.3904,-1.7729
1743184281.075,-0.9409,0.3338,0.3904,-1.7734
1743184281.100,-0.9440,0.3246,0.3905,-1.7747
1743184281.108,-0.9451,0.3216,0.3906,-1.7752
1743184281.134,-0.9479,0.3129,0.3907,-1.7760
1743184281.142,-0.9489,0.3099,0.3906,-1.7760
1743184281.167,-0.9518,0.3008,0.3903,-1.7759
1743184281.183,-0.9537,0.2947,0.3902,-1.7755
1743184281.200,-0.9557,0.2885,0.3901,-1.7747
1743184281.216,-0.9579,0.2824,0.3901,-1.7747
1743184281.234,-0.9601,0.2762,0.3902,-1.7750
1743184281.249,-0.9623,0.2699,0.3902,-1.7752
1743184281.266,-0.9653,0.2641,0.3901,-1.7747
1743184281.283,-0.9678,0.2582,0.3904,-1.7744
1743184281.301,-0.9700,0.2524,0.3904,-1.7746
1743184281.317,-0.9720,0.2464,0.3903,-1.7744
1743184281.332,-0.9736,0.2405,0.3902,-1.7739
1743184281.349,-0.9756,0.2344,0.3902,-1.7736
1743184281.366,-0.9774,0.2283,0.3901,-1.7736
1743184281.382,-0.9795,0.2221,0.3901,-1.7737
1743184281.400,-0.9817,0.2160,0.3900,-1.7739
1743184281.416,-0.9838,0.2097,0.3900,-1.7739
1743184281.434,-0.9860,0.2036,0.3901,-1.7737
1743184281.449,-0.9880,0.1975,0.3903,-1.7734
